TransactionID,AccountNumber,TransactionDate,TransactionType,Amount,Description
911286,014-314472,10/05/2025,Deposit,"9,548.72",ATM Cash Withdrawal
913964,010-542341,26/05/2025,Withdrawal,2354.95,Account Maintenance Fee
901568,009-456287,2025-07-29,Deposit,14454.48,ATM Deposit - Cash
909576,013-294716,15 May 2025,Withdrawal,41160.72,ATM Withdrawal - Branch Terminal
908225,010-676468,2025-07-28,Deposit,"7,906.73",Incoming Transfer
902027,004-477422,19/08/2025,Deposit,"EGP 24,694.93",Transfer to Account
913700,011-946752,13 Jan 2025,Deposit,"EGP 55,197.65",Transfer to Savings
905542,003-533822,2025/08/28,Deposit,"EGP 35,962.32",Transfer to Account
907399,013-550989,2025/02/21,Withdrawal,10092.36,Transfer to Savings
912923,012-433399,05/03/2025,Deposit,"EGP 39,212.02",ATM Deposit - Cash
915920,003-533822,2025-11-01,Withdrawal,"27,216.98",Transfer to Savings
905865,010-209167,05/05/2025,Withdrawal,57354.52,Incoming Transfer
913834,012-810544,20-11-2025,Deposit,4237,ATM Deposit - Cash
916134,012-825451,25-01-2025,Deposit,35776.42,Incoming Transfer
915562,001-836028,2025/07/13,Deposit,1814 EGP,Cash Deposit - Branch Counter
914103,006-531987,2025/07/03,Withdrawal,"59,447.46",Transfer - Salary Credit
906439,006-992572,01/10/2025,Withdrawal,"EGP 7,980.40",POS Payment - Online Store
907689,014-481614,09/13/2025,Deposit,33882.78,
903252,008-705376,05/16/2025,Withdrawal,"EGP 25,894.03",Loan Installment Payment
904262,003-905421,08/09/2025,Withdrawal,32259.2,ATM Deposit - Cash
911592,007-540559,2025/04/30,Withdrawal,"27,397.22",POS Purchase - Supermarket
900616,004-239963,07-09-2025,Withdrawal,"EGP 46,838.71",Incoming Transfer
905287,006-285740,11/03/2025,Deposit,"EGP 54,343.89",ATM Withdrawal - Branch Terminal
901499,012-556342,31/08/2025,Deposit,33078.33,Incoming Transfer
902654,014-322486,2025/05/15,Withdrawal,3959.41,Account Maintenance Fee
901450,008-531461,2025/05/05,Deposit,55323.91,POS Payment - Online Store
904283,010-277327,24/07/2025,Deposit,31165.74,POS Purchase - Retail Store
910332,012-929663,09/11/2025,Withdrawal,36480 EGP,Transfer to Account
900139,009-158348,22-02-2025,Withdrawal,"45,178.46",POS Purchase - Retail Store
912932,013-519749,03-08-2025,Deposit,"53,244.55",Transfer - Salary Credit
906863,007-340602,06-09-2025,Withdrawal,19729 EGP,ATM Deposit - Cash
904759,001-570577,09/02/2025,Withdrawal,31899 EGP,Transfer to Savings
909211,010-851949,2025-05-01,Withdrawal,47037.85,Transfer - Salary Credit
906872,007-102416,08/07/2025,Withdrawal,53527.39,ATM Deposit - Cash
903676,011-359045,2025-07-21,Withdrawal,"59,426.58",POS Purchase - Supermarket
907799,008-172025,16/08/2025,Withdrawal,53812 EGP,ATM Cash Withdrawal
906847,002-506593,2025-10-17,Withdrawal,50839.4,Incoming Transfer
904485,015-875107,2025/10/29,Withdrawal,"5,674.83",POS Purchase - Supermarket
901246,008-270363,10/14/2025,Withdrawal,"EGP 32,446.39",ATM Deposit - Cash
903405,001-973292,03/31/2025,Withdrawal,31338.72,Transfer - Salary Credit
901871,006-428625,2025-07-14,Deposit,51456.4,Transfer - Salary Credit
917143,006-352248,2025-10-31,Withdrawal,24792.6,Transfer to Savings
910763,003-492253,07/02/2025,Deposit,3207.57,Transfer - Salary Credit
910164,006-352248,2025/05/12,Deposit,1018753.3,Account Maintenance Fee
912693,007-243176,08 Apr 2025,Withdrawal,24746.16,ATM Balance Transfer
916595,002-991006,2025-09-09,Deposit,5234 EGP,ATM Withdrawal - Branch Terminal
903985,009-311744,02-02-2025,Withdrawal,"19,136.48",ATM Cash Withdrawal
910109,009-898621,06/29/2025,Withdrawal,20105 EGP,ATM Deposit - Cash
907658,001-392452,2025/10/08,Deposit,"26,912.38",Transfer to Savings
915444,005-173453,19 Aug 2025,Deposit,"EGP 50,480.99",ATM Balance Transfer
909571,009-461211,2025-08-06,Deposit,28798.46,POS Payment - Online Store
900301,015-873631,2025/07/21,Withdrawal,17143 EGP,Loan Installment Payment
915624,001-645293,07 Apr 2025,Deposit,"41,056.39",ATM Withdrawal - Branch Terminal
912995,008-324360,06/01/2025,Withdrawal,"16,516.30",ATM Withdrawal - Branch Terminal
904139,005-277429,01 Oct 2025,Withdrawal,"49,037.60",ATM Balance Transfer
913577,008-420898,08-06-2025,Withdrawal,8318 EGP,
905859,011-733123,2025/08/23,Deposit,"16,793.32",Transfer - Salary Credit
917297,003-775375,29/09/2025,Withdrawal,18977.62,Transfer - Salary Credit
901118,013-659735,12-09-2025,Withdrawal,45200 EGP,POS Purchase - Supermarket
915661,005-687482,04/14/2025,Deposit,53732.77,Service Fee
911199,004-885847,14 May 2025,Deposit,20294.71,POS Payment - Online Store
917432,009-609103,2025/12/15,Withdrawal,36867 EGP,ATM Cash Withdrawal
905637,012-714649,2025-08-21,Withdrawal,"EGP 38,238.68",ATM Deposit - Cash
910566,006-605461,2025/09/08,Deposit,"EGP 20,003.23",POS Purchase - Supermarket
911836,012-825451,01 Nov 2025,Deposit,11694.55,POS Payment - Online Store
904844,001-670393,17 Nov 2025,Deposit,28354 EGP,Service Fee
916934,009-560981,31 Mar 2025,Deposit,21174.65,Cheque Deposit
903734,008-156938,07-10-2025,Withdrawal,14942 EGP,
917739,014-992653,21 Jul 2025,Withdrawal,30745 EGP,ATM Balance Transfer
902819,012-736321,2025/02/08,Deposit,"59,067.04",ATM Deposit - Cash
914970,014-481614,13 Jul 2025,Withdrawal,1184663.16,Transfer - Salary Credit
912037,004-784833,2025-11-02,Withdrawal,"EGP 49,187.35",ATM Cash Withdrawal
914122,013-495631,07 Oct 2025,Withdrawal,40982 EGP,Transfer to Account
915838,013-966480,2025-10-03,Deposit,9051.09,POS Purchase - Retail Store
911830,008-962892,03/17/2025,Deposit,"29,631.07",Cheque Deposit
908667,012-720672,2025/07/23,Withdrawal,"11,502.05",POS Purchase - Supermarket
906767,014-477331,2025/12/02,Withdrawal,"1,423.69",Incoming Transfer
904829,008-419495,06/09/2025,Withdrawal,15889 EGP,ATM Withdrawal - Branch Terminal
904963,015-532285,2025/08/25,Deposit,43692.03,
902339,006-586352,2025-10-23,Deposit,23916.76,Transfer to Savings
903957,015-774898,21/09/2025,Withdrawal,"EGP 55,392.61",POS Purchase - Retail Store
914139,012-816888,09/01/2025,Withdrawal,50723 EGP,ATM Balance Transfer
902151,015-315717,2025/09/19,Deposit,40956.75,POS Payment - Online Store
901629,015-746653,04/09/2025,Deposit,"24,607.35",
916807,011-755464,15-12-2025,Deposit,59896.68,ATM Balance Transfer
905067,010-855891,30/07/2025,Deposit,"EGP 4,786.28",Transfer to Account
904674,007-663827,17 Aug 2025,Deposit,19993 EGP,Transfer to Savings
912517,007-788880,2025-09-25,Deposit,"25,733.48",Transfer to Savings
911260,014-950956,19-10-2025,Withdrawal,6438.68,ATM Deposit - Cash
901086,012-647406,2025/07/02,Withdrawal,"EGP 47,441.91",ATM Withdrawal - Branch Terminal
904758,013-226124,2025/09/10,Withdrawal,14372.33,
908531,004-498490,07/13/2025,Deposit,48429 EGP,
902905,005-512576,24-08-2025,Withdrawal,12408.98,Transfer - Salary Credit
915376,013-665017,2025/01/24,Deposit,"44,816.45",
911553,003-575951,04/15/2025,Withdrawal,1830.80,ATM Cash Withdrawal
906071,012-596432,26 Sep 2025,Deposit,48926.76,POS Purchase - Retail Store
903543,013-868150,08/05/2025,Deposit,"42,861.79",
911218,014-240081,13-08-2025,Withdrawal,12408.86,ATM Deposit - Cash
908281,002-136574,2025/02/18,Deposit,40632.93,Transfer to Savings
903426,004-379258,2025-10-16,Withdrawal,"27,406.79",Cash Deposit - Branch Counter
914550,010-269688,2025/03/08,Deposit,"58,584.77",Cheque Deposit
914493,009-336431,2025/11/30,Withdrawal,"24,386.74",POS Payment - Online Store
917130,010-747799,10/10/2025,Deposit,16996.72,ATM Cash Withdrawal
911561,014-188236,13 Oct 2025,Withdrawal,23514 EGP,ATM Balance Transfer
902870,009-838223,07/14/2025,Withdrawal,"57,042.85",ATM Cash Withdrawal
904665,003-241832,2025/05/05,Withdrawal,"50,281.29",Transfer - Salary Credit
900812,013-978195,26 Oct 2025,Deposit,"53,830.16",Incoming Transfer
900406,014-686932,09/10/2025,Deposit,45470.83,Transfer - Salary Credit
913619,015-312300,2025-10-02,Withdrawal,44271.98,Incoming Transfer
917111,005-303404,03/11/2025,Withdrawal,"EGP 15,337.63",Incoming Transfer
913516,003-905421,2025/11/04,Withdrawal,29127 EGP,ATM Withdrawal - Branch Terminal
916826,009-651776,09/16/2025,Withdrawal,31681.78,ATM Cash Withdrawal
909814,001-761297,26 Oct 2025,Deposit,36095.36,ATM Deposit - Cash
906789,007-540559,2025/10/16,Deposit,36855 EGP,Transfer - Salary Credit
910826,001-344341,10/02/2025,Withdrawal,"48,242.68",Cheque Deposit
917923,013-328375,24/09/2025,Deposit,"7,473.22",Transfer - Salary Credit
904914,011-301023,25-02-2025,Withdrawal,"26,803.84",ATM Withdrawal - Branch Terminal
908921,001-641067,2025-07-13,Withdrawal,8502 EGP,Incoming Transfer
908846,009-565226,03/07/2025,Withdrawal,"EGP 40,653.23",POS Purchase - Supermarket
914655,004-462250,2025-12-23,Withdrawal,42406 EGP,ATM Withdrawal - Branch Terminal
904719,013-458001,20 Jul 2025,Deposit,41820.10,ATM Balance Transfer
903846,002-255835,09/07/2025,Deposit,"24,154.11",Cash Deposit - Branch Counter
907954,010-509028,28 Sep 2025,Deposit,"EGP 23,463.57",Transfer to Account
905577,004-439224,03-10-2025,Deposit,51892 EGP,Transfer to Savings
912276,013-707261,29/10/2025,Withdrawal,"EGP 6,494.24",ATM Balance Transfer
912950,008-676540,2025-08-03,Withdrawal,"EGP 15,005.06",Service Fee
915203,006-920579,10/28/2025,Deposit,24149.65,Transfer to Savings
906733,013-179608,20/06/2025,Deposit,"EGP 48,421.34",Service Fee
912638,005-344622,03/05/2025,Withdrawal,33969.16,Incoming Transfer
904627,013-687815,27/08/2025,Withdrawal,"EGP 49,706.36",POS Purchase - Retail Store
901700,005-879909,18/08/2025,Deposit,14533.32,ATM Deposit - Cash
917282,007-625554,2025-10-15,Withdrawal,"EGP 30,782.19",ATM Deposit - Cash
915001,002-917956,23/03/2025,Withdrawal,"41,884.40",ATM Balance Transfer
908052,008-705376,06/12/2025,Withdrawal,29470.06,Account Maintenance Fee
916561,008-250275,27/08/2025,Deposit,"51,178.07",Incoming Transfer
910466,003-306716,09/27/2025,Withdrawal,38650.6,ATM Cash Withdrawal
906092,012-602769,03 Jun 2025,Withdrawal,"33,781.19",
906112,007-847324,2025-09-09,Deposit,53601 EGP,POS Purchase - Supermarket
912021,010-450397,10/11/2025,Withdrawal,"23,679.23",ATM Cash Withdrawal
909467,006-691848,06-09-2025,Withdrawal,42693,
908821,007-813150,10/13/2025,Deposit,"11,319.26",Account Maintenance Fee
914819,005-497667,14-12-2025,Deposit,"8,813.94",
903994,002-509113,03/26/2025,Deposit,10949 EGP,ATM Deposit - Cash
902764,008-401306,01-09-2025,Withdrawal,52980.01,Service Fee
917752,011-787864,2025/10/01,Deposit,"56,193.11",Incoming Transfer
904350,003-306389,10-11-2025,Withdrawal,"41,876.36",Transfer to Savings
904432,009-964631,2025/10/23,Withdrawal,43236 EGP,ATM Balance Transfer
905820,008-586392,03/11/2025,Deposit,52882 EGP,ATM Withdrawal - Branch Terminal
903199,004-336515,2025-09-03,Deposit,21106.11,Incoming Transfer
903086,011-673585,2025/08/10,Withdrawal,55583 EGP,ATM Balance Transfer
902412,008-261359,21 Nov 2025,Withdrawal,"29,048.37",Transfer - Salary Credit
908912,006-563926,14-07-2025,Deposit,"EGP 12,538.72",Loan Installment Payment
911022,012-110269,07/20/2025,Deposit,35992.84,POS Purchase - Retail Store
916622,006-772583,13/04/2025,Deposit,58754.36,
917780,015-875107,19/06/2025,Deposit,"58,468.41",Loan Installment Payment
914067,017-284115,20-05-2025,Deposit,"504,996.66",Cash Deposit - Branch Counter
910494,014-198702,13 Nov 2025,Withdrawal,47400 EGP,ATM Deposit - Cash
900392,015-381349,23/07/2025,Withdrawal,"24,887.87",POS Payment - Online Store
908566,003-739393,30 Oct 2025,Deposit,2371.92,Transfer to Account
915685,001-908319,2025/06/03,Deposit,"26,786.90",ATM Withdrawal - Branch Terminal
904984,005-715086,10/07/2025,Withdrawal,17013 EGP,Transfer - Salary Credit
909289,010-596469,2025/09/01,Deposit,37402 EGP,Transfer to Account
910504,012-609027,17 Jul 2025,Withdrawal,11564.58,Incoming Transfer
905702,014-266328,08/07/2025,Deposit,"EGP 18,044.81",
917358,004-239963,04/12/2025,Deposit,33146.40,ATM Cash Withdrawal
916424,001-500956,2025/12/14,Withdrawal,"EGP 16,979.02",
901176,001-333495,2025-11-28,Deposit,55439.81,ATM Balance Transfer
910842,011-463116,01-04-2025,Withdrawal,28300.83,Transfer to Account
909049,006-586352,05/20/2025,Deposit,48063.94,POS Payment - Online Store
904076,013-328375,2025-03-02,Withdrawal,"EGP 38,225.36",Account Maintenance Fee
916573,009-120447,2025/09/28,Withdrawal,46231 EGP,POS Purchase - Retail Store
908140,008-905425,29-08-2025,Withdrawal,12598 EGP,POS Payment - Online Store
913183,002-552636,2025-10-07,Withdrawal,"13,244.28",ATM Balance Transfer
917622,003-582750,30/05/2025,Withdrawal,"EGP 17,122.42",POS Purchase - Retail Store
910854,012-845300,11/18/2025,Withdrawal,34622.91,Cheque Deposit
913777,009-468954,05-06-2025,Withdrawal,"50,445.93",ATM Deposit - Cash
915958,005-731159,04/26/2025,Deposit,"48,052.27",Cheque Deposit
905641,010-162435,08-06-2025,Deposit,19453.22,Transfer to Account
904221,007-900511,06 Dec 2025,Deposit,53180.7,ATM Cash Withdrawal
914466,010-324478,2025-07-22,Withdrawal,3573 EGP,POS Purchase - Retail Store
917847,011-288000,24/12/2025,Withdrawal,29476.02,ATM Deposit - Cash
902133,013-124367,08-08-2025,Deposit,4044.62,POS Payment - Online Store
911564,005-405315,30-06-2025,Withdrawal,15530 EGP,Cheque Deposit
905407,003-814614,2025-06-26,Deposit,59490 EGP,Loan Installment Payment
911829,007-265533,06/17/2025,Withdrawal,"47,043.10",POS Payment - Online Store
911311,003-121055,2025/08/26,Withdrawal,43148 EGP,POS Purchase - Supermarket
911069,016-824735,08/10/2025,Deposit,11749.01,
912089,010-183910,23/05/2025,Withdrawal,24581.9,ATM Cash Withdrawal
912299,010-379987,2025/09/22,Withdrawal,11811.03,Account Maintenance Fee
912648,014-436942,2025/11/07,Deposit,"EGP 50,839.07",Cash Deposit - Branch Counter
909799,013-665060,03-04-2025,Withdrawal,38123 EGP,
907016,008-146515,2025/08/17,Deposit,33954.87,POS Payment - Online Store
902125,007-883843,2025-09-08,Deposit,23121.2,ATM Balance Transfer
908282,008-988663,2025-07-15,Deposit,34113.59,Service Fee
915025,009-935264,2025-06-05,Withdrawal,24727.15,ATM Deposit - Cash
913408,001-344341,15 Nov 2025,Withdrawal,898157 EGP,Loan Installment Payment
907808,011-172952,31 Mar 2025,Deposit,"5,675.82",ATM Cash Withdrawal
915914,006-192108,28 Jun 2025,Deposit,"EGP 8,349.51",Account Maintenance Fee
916937,015-937305,2025/10/14,Deposit,58274.06,Cheque Deposit
916278,007-601527,14-04-2025,Withdrawal,11670.59,Transfer to Account
915361,012-580416,2025/01/21,Withdrawal,28356.05,ATM Withdrawal - Branch Terminal
910646,009-742574,2025-11-30,Deposit,"23,897.15",ATM Cash Withdrawal
911431,013-516178,20-07-2025,Deposit,42017 EGP,ATM Withdrawal - Branch Terminal
915766,013-582759,2025-07-04,Deposit,54218 EGP,Cash Deposit - Branch Counter
900540,011-773381,21/07/2025,Withdrawal,"24,079.56",Cheque Deposit
909809,005-468827,26 Jan 2025,Withdrawal,16158.81,Account Maintenance Fee
914296,004-374125,2025/06/05,Deposit,29382.88,Transfer - Salary Credit
900218,013-371917,19/08/2025,Withdrawal,"24,708.78",POS Purchase - Retail Store
916245,005-232412,06/07/2025,Deposit,16458.98,POS Purchase - Supermarket
915067,013-162819,18/05/2025,Deposit,"EGP 12,203.88",Transfer to Savings
901229,001-671708,2025/08/18,Withdrawal,2838 EGP,Transfer to Savings
902384,014-717390,20-07-2025,Deposit,28962.16,Account Maintenance Fee
900387,010-924121,2025-08-18,Deposit,10776 EGP,Incoming Transfer
904959,004-807225,02/07/2025,Withdrawal,39465 EGP,Transfer - Salary Credit
902031,008-776750,25-06-2025,Withdrawal,24319 EGP,POS Payment - Online Store
916782,003-721922,2025-10-27,Withdrawal,"EGP 29,174.49",
917307,017-653343,05/13/2025,Withdrawal,45843.04,
916287,013-865882,24 Aug 2025,Deposit,43899.28,Cash Deposit - Branch Counter
908357,002-991006,2025/04/08,Deposit,18718 EGP,ATM Withdrawal - Branch Terminal
910229,013-797812,26-10-2025,Deposit,"58,902.22",
913074,015-497695,2025/07/01,Withdrawal,24914.16,Transfer to Account
905946,012-736321,18/09/2025,Deposit,47187.49,ATM Withdrawal - Branch Terminal
906694,010-711373,18 Aug 2025,Withdrawal,49757 EGP,Transfer - Salary Credit
909772,010-834591,08/09/2025,Withdrawal,"6,066.16",Transfer to Savings
904195,012-125521,2025/04/02,Withdrawal,51468 EGP,ATM Cash Withdrawal
910771,016-938247,18 Aug 2025,Withdrawal,46772 EGP,
908727,010-689896,13-11-2025,Deposit,"31,484.21",ATM Cash Withdrawal
900129,005-726595,05 Oct 2025,Withdrawal,37300.91,POS Purchase - Supermarket
911415,007-439132,24/02/2025,Deposit,32765.13,ATM Withdrawal - Branch Terminal
911657,009-770230,24 Mar 2025,Withdrawal,27371.89,Transfer to Savings
917335,010-924495,20 Aug 2025,Deposit,54994.76,Transfer to Savings
914174,013-317999,2025/05/10,Withdrawal,16495.98,Transfer to Account
904241,006-384174,2025/05/03,Withdrawal,"EGP 41,006.29",Account Maintenance Fee
911118,012-424503,02 Jun 2025,Withdrawal,8086.90,Transfer to Account
910720,012-407280,2025-06-12,Withdrawal,"EGP 22,536.60",POS Purchase - Supermarket
908091,008-420898,2025/03/02,Withdrawal,"1,336.37",Incoming Transfer
909626,015-155340,08/11/2025,Withdrawal,23966.62,Transfer to Savings
901675,002-299786,2025-10-11,Deposit,"49,818.66",Incoming Transfer
916209,006-584122,10/12/2025,Deposit,884.89,ATM Cash Withdrawal
916377,003-980717,05/05/2025,Withdrawal,2499.6,POS Purchase - Retail Store
911087,013-511418,27/11/2025,Deposit,"EGP 33,982.59",ATM Cash Withdrawal
913841,003-956989,05/07/2025,Withdrawal,"28,633.10",Transfer - Salary Credit
914959,008-505639,2025-06-24,Deposit,8018.32,Account Maintenance Fee
916681,013-987513,2025-10-05,Withdrawal,"22,855.51",POS Payment - Online Store
915972,001-435450,2025/07/28,Deposit,27998 EGP,POS Payment - Online Store
915896,010-993690,2025/11/06,Deposit,8868.14,Transfer to Account
910027,004-729575,2025-05-12,Withdrawal,"EGP 25,790.82",Cash Deposit - Branch Counter
913713,015-572761,2025/05/12,Withdrawal,16007.42,ATM Withdrawal - Branch Terminal
908890,013-288261,2025/09/23,Withdrawal,5933 EGP,POS Payment - Online Store
906103,013-226124,2025/11/24,Deposit,"EGP 14,465.94",ATM Balance Transfer
902098,007-991045,2025-07-09,Withdrawal,"48,051.14",Transfer - Salary Credit
902755,009-141563,19/08/2025,Withdrawal,34216 EGP,ATM Balance Transfer
905435,006-883823,14/11/2025,Deposit,2115.18,ATM Withdrawal - Branch Terminal
900681,014-460685,16 Aug 2025,Deposit,1238.39,Cash Deposit - Branch Counter
914484,008-401306,07/04/2025,Deposit,46300.92,
900955,012-822002,2025-11-07,Deposit,31542 EGP,POS Payment - Online Store
910722,007-867215,10/19/2025,Withdrawal,4863 EGP,Transfer to Account
915962,009-189498,2025/10/03,Withdrawal,57957.38,Service Fee
909827,008-251466,05/20/2025,Withdrawal,"2,520.22",POS Purchase - Supermarket
917537,002-196482,07/07/2025,Deposit,36185 EGP,Cheque Deposit
913668,001-193745,07-05-2025,Deposit,"EGP 52,672.41",POS Purchase - Supermarket
917212,012-499711,2025/08/28,Withdrawal,"15,429.27",
906756,008-252254,02-07-2025,Deposit,33098.41,Loan Installment Payment
904834,003-629788,01-09-2025,Deposit,"38,635.45",ATM Deposit - Cash
915975,012-929663,15-04-2025,Withdrawal,26203.21,Incoming Transfer
902358,003-492253,2025/11/20,Deposit,49069.31,ATM Deposit - Cash
904373,008-993692,25/06/2025,Deposit,24252.39,ATM Balance Transfer
911360,014-565914,08/12/2025,Deposit,"EGP 26,077.03",
901227,009-189498,03/10/2025,Deposit,24463.68,
912560,002-527940,20 May 2025,Deposit,42099.61,Loan Installment Payment
914739,005-650422,08/10/2025,Deposit,"EGP 27,358.94",Cheque Deposit
902789,007-750318,23 Jul 2025,Withdrawal,46481 EGP,Incoming Transfer
912944,010-993690,21/06/2025,Deposit,49787.81,
904544,013-227747,2025-10-21,Withdrawal,2426.51,Incoming Transfer
903738,013-659735,24/04/2025,Withdrawal,40618 EGP,POS Payment - Online Store
917252,010-919681,2025-08-11,Withdrawal,"EGP 35,092.57",Incoming Transfer
916646,009-926948,23-10-2025,Deposit,41337.64,ATM Cash Withdrawal
909730,001-818831,29-08-2025,Deposit,50652 EGP,ATM Withdrawal - Branch Terminal
903011,004-532449,2025-07-01,Deposit,21962.49,ATM Withdrawal - Branch Terminal
917872,016-938247,28-07-2025,Deposit,"EGP 12,720.27",POS Payment - Online Store
913981,007-935803,14/12/2025,Deposit,"EGP 56,547.20",Transfer to Account
914205,008-461702,2025-11-11,Deposit,27688.66,Incoming Transfer
904953,010-277327,21-07-2025,Withdrawal,"37,557.10",Transfer to Savings
901261,007-141970,09/11/2025,Withdrawal,"59,607.57",
903889,005-597220,10-05-2025,Deposit,"788,933.15",Transfer - Salary Credit
908582,005-810827,18-06-2025,Deposit,54000.25,ATM Deposit - Cash
912966,014-818948,09/10/2025,Deposit,32157.36,ATM Cash Withdrawal
910622,004-913087,07 Jul 2025,Deposit,1036737.41,ATM Withdrawal - Branch Terminal
908632,004-706835,2025-09-03,Withdrawal,"EGP 56,889.57",
912814,002-271164,29 Apr 2025,Deposit,"53,092.82",POS Purchase - Supermarket
917453,005-781231,19-06-2025,Deposit,"9,976.94",ATM Balance Transfer
913329,002-343762,08/13/2025,Withdrawal,"1,631.07",Transfer - Salary Credit
916327,001-124903,2025/02/19,Deposit,9510.55,Cash Deposit - Branch Counter
911306,008-677023,01-10-2025,Deposit,"EGP 6,864.87",Incoming Transfer
912848,009-203143,2025-03-21,Deposit,"46,888.35",Loan Installment Payment
901487,001-409231,20 Jun 2025,Withdrawal,21499.52,Account Maintenance Fee
917076,011-703220,13/03/2025,Deposit,54333.68,ATM Cash Withdrawal
904997,010-506351,26-03-2025,Deposit,57783.76,Transfer to Account
914824,004-456126,19/09/2025,Withdrawal,54844 EGP,Transfer to Savings
908274,017-186630,2025/11/05,Withdrawal,10446.99,ATM Withdrawal - Branch Terminal
906248,003-175911,30-09-2025,Deposit,35402 EGP,POS Payment - Online Store
908123,005-533172,2025-09-16,Deposit,17479.79,POS Purchase - Supermarket
909713,004-636033,2025/09/24,Withdrawal,8312.35,POS Purchase - Retail Store
900130,002-724527,2025-08-19,Deposit,"3,782.15",Cash Deposit - Branch Counter
905840,003-485758,08/07/2025,Withdrawal,29922 EGP,Incoming Transfer
908297,013-549702,10-09-2025,Withdrawal,49426.88,Transfer - Salary Credit
901275,001-822181,2025-05-25,Deposit,"59,591.42",ATM Balance Transfer
903384,006-977645,10/07/2025,Withdrawal,44642.15,Account Maintenance Fee
912946,005-748164,04 May 2025,Withdrawal,49111.39,POS Purchase - Retail Store
900362,008-552081,2025/05/15,Deposit,"34,172.03",POS Payment - Online Store
909364,015-155340,24-06-2025,Deposit,634.41,POS Purchase - Retail Store
912941,013-104900,21/06/2025,Deposit,5819.45,Transfer to Account
916065,007-195823,07 Apr 2025,Deposit,40797.78,ATM Balance Transfer
907201,015-685549,18/09/2025,Deposit,1644.83,ATM Balance Transfer
913423,004-367472,2025/08/17,Withdrawal,"16,330.20",POS Payment - Online Store
902397,010-739140,04-06-2025,Withdrawal,"43,084.81",Loan Installment Payment
905684,012-456912,2025/09/13,Withdrawal,3144 EGP,Cash Deposit - Branch Counter
905599,001-693596,08/24/2025,Deposit,33929 EGP,ATM Deposit - Cash
913001,009-760032,11/09/2025,Deposit,44722 EGP,Transfer - Salary Credit
915753,003-102059,10 Jun 2025,Withdrawal,49265.47,Cash Deposit - Branch Counter
910062,011-131541,09/15/2025,Withdrawal,10190.16,Transfer - Salary Credit
903109,006-912879,17-05-2025,Deposit,"5,526.94",ATM Cash Withdrawal
909471,003-383607,2025/10/12,Withdrawal,31324.61,POS Purchase - Supermarket
907264,010-576348,16/07/2025,Deposit,"EGP 30,109.55",ATM Balance Transfer
907907,005-570148,2025/11/19,Withdrawal,1045.7,ATM Balance Transfer
908070,006-780824,2025-07-05,Deposit,54554.64,Account Maintenance Fee
916255,014-246844,08/11/2025,Deposit,57680.84,POS Purchase - Retail Store
906007,013-809487,06/27/2025,Withdrawal,8003.48,Transfer to Savings
905622,010-596469,18-02-2025,Deposit,6224.88,
917059,002-271164,2025-09-25,Withdrawal,26290.54,ATM Cash Withdrawal
915551,004-985489,15/09/2025,Deposit,"EGP 58,348.01",POS Purchase - Retail Store
917001,007-900511,25 Oct 2025,Withdrawal,"EGP 55,965.69",ATM Withdrawal - Branch Terminal
905457,009-340390,16-06-2025,Deposit,"EGP 22,433.36",ATM Withdrawal - Branch Terminal
900908,001-822181,08/05/2025,Withdrawal,24821.07,POS Purchase - Retail Store
915604,010-907853,22/07/2025,Withdrawal,8089 EGP,Transfer - Salary Credit
901607,006-839824,2025-09-30,Withdrawal,"12,440.82",Cash Deposit - Branch Counter
909574,003-490554,11-06-2025,Deposit,"47,152.07",POS Purchase - Supermarket
907894,001-908319,12-08-2025,Deposit,28502,POS Purchase - Supermarket
905693,012-460298,02/07/2025,Deposit,50432.1,POS Purchase - Retail Store
900470,015-959743,2025-07-07,Deposit,58271 EGP,POS Purchase - Retail Store
913848,003-164660,13-05-2025,Deposit,"EGP 53,397.53",ATM Withdrawal - Branch Terminal
905816,004-164867,01-06-2025,Withdrawal,2923 EGP,Incoming Transfer
910176,017-754592,11/10/2025,Withdrawal,17814 EGP,ATM Balance Transfer
911854,013-317999,05/11/2025,Deposit,52064.64,Cheque Deposit
909551,006-664093,2025/12/15,Withdrawal,20053.74,
909295,005-553304,09/30/2025,Withdrawal,"28,052.54",ATM Withdrawal - Branch Terminal
902446,012-218100,2025/11/11,Deposit,17383.08,ATM Deposit - Cash
904677,001-991527,05/26/2025,Withdrawal,17455 EGP,Transfer to Account
901381,013-870646,2025-08-21,Withdrawal,52958.96,ATM Cash Withdrawal
915431,006-967640,2025/09/24,Deposit,40754 EGP,ATM Cash Withdrawal
901255,012-517602,03-09-2025,Withdrawal,"EGP 15,445.64",POS Payment - Online Store
916801,008-156938,2025/10/27,Withdrawal,"EGP 4,928.26",POS Purchase - Supermarket
901469,013-812673,2025/05/05,Withdrawal,5024.90,ATM Withdrawal - Branch Terminal
910993,013-732918,08-09-2025,Withdrawal,26941 EGP,Incoming Transfer
909039,013-811004,2025/07/02,Deposit,EGP 542.43,ATM Withdrawal - Branch Terminal
911790,012-289818,09/04/2025,Withdrawal,"EGP 30,424.81",Incoming Transfer
905853,003-709479,10/23/2025,Deposit,22582.76,Transfer to Savings
917978,007-412709,2025/10/12,Deposit,"23,637.46",Transfer - Salary Credit
917044,001-739305,2025/04/29,Withdrawal,45147 EGP,Cheque Deposit
912391,013-120943,26/05/2025,Withdrawal,"32,673.46",ATM Cash Withdrawal
